"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Cote d'Ivoire","CIV","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.50773","34.64687","34.80412","35.02627","35.27858","35.57607","35.98146","36.31193","36.66689","36.94973","37.19942","37.39802","37.54972","38.1678","38.64864","39.09538","39.52809","40.04651","40.60011","41.17377","41.41215","42.22386","43.01233","43.73498","44.38154","44.97887","45.59383","44.60984","43.60949","43.85796","44.19707","",
"Cameroon","CMR","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.96377","22.00319","22.03561","22.11893","22.2725","22.48656","22.72234","23.01648","23.3704","23.78759","24.31543","24.99245","25.74511","26.57107","27.29654","28.11307","29.00376","30.24846","31.5059","32.7818","34.14338","35.50516","36.91815","38.30918","39.02802","39.69717","40.30707","40.89408","41.41081","41.5484","41.87049","",
"Congo, Dem. Rep.","COD","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2657","21.48859","20.6805","20.03874","19.90229","20.23354","19.28819","19.08621","18.22416","18.46594","17.26765","17.80815","18.58881","19.12998","19.91741","21.0937","22.29101","23.20107","24.1711","25.62159","27.23159","28.90277","30.03741","31.18758","32.325","32.5475","32.80672","33.29303","34.07409","34.31617","34.68751","",
"Congo, Rep.","COG","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.04716","32.2142","32.37187","32.46365","32.6986","32.95058","33.17697","33.52322","33.74276","34.20097","34.68871","35.18251","35.60717","36.0795","36.61959","37.16447","37.47246","37.87101","38.43127","39.01741","39.48258","40.01456","40.36301","40.92739","41.14826","41.67675","42.0355","42.38519","42.70581","42.22562","42.53032","",
"Colombia","COL","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.19158","59.40762","59.59357","60.34035","60.14648","61.28482","61.95895","61.77076","62.40863","61.48553","60.06256","59.69314","59.44045","59.84697","59.25337","60.28414","60.70112","61.9132","61.70364","61.62029","61.52877","61.92815","63.76291","63.98592","64.16895","64.58031","64.05","63.30059","64.10709","63.32512","63.92484","",
"Comoros","COM","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.74763","27.10667","27.25669","26.88905","27.05845","26.94605","27.28986","27.41417","27.62758","28.33138","28.71818","29.1702","29.58585","30.02505","31.12187","32.25118","33.90554","35.35891","36.38709","37.66943","39.02793","40.38291","41.65883","42.96177","43.35107","43.86505","44.55423","44.92356","45.01015","44.71207","44.8545","",
"Cabo Verde","CPV","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.52242","55.85022","56.17299","56.6258","57.13414","57.6299","58.1897","58.78292","59.23695","59.87298","60.47041","60.95543","61.52706","62.06914","62.47433","62.85068","63.31281","63.60064","63.95445","64.43737","64.78108","65.25727","65.47973","65.44258","65.44408","65.17551","64.47707","66.28106","67.59904","66.9545","66.86188","",
"Costa Rica","CRI","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.79626","56.06505","56.64671","56.52134","58.28216","59.14101","59.12985","59.87989","60.14455","61.33937","60.93869","61.51073","62.50359","63.052","63.11995","64.19614","64.4781","65.95158","68.14883","68.02608","67.92524","68.15194","68.79395","67.3681","65.78866","65.50655","65.60583","63.69792","64.99229","63.79019","65.67505","",
"Caribbean small states","CSS","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.8262960972518","57.5322822388602","59.3542325076096","59.846665102018","60.0242369781259","60.4713726815331","62.1763606739108","62.388184588881","63.0795834003712","63.6389361178364","63.5565802063131","64.3025360530971","64.5159433553836","64.8519960622751","65.1760357958454","65.2424578110836","65.4913637581644","65.5757797336747","66.5166691224315","67.1332896454144","67.649964139278","67.8792557036889","68.0206342862428","68.057238955195","68.4217391861522","68.7996567557043","69.0126021271666","69.0959768853724","69.9476226195751","69.7628247603146","69.3220546642383","",
"Cuba","CUB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.58242","50.46109","51.13604","51.58191","51.42196","51.56644","51.63461","52.42866","53.75215","54.32874","58.13677","58.13675","58.13677","59.44635","60.63738","61.84538","63.22699","63.34222","63.7017","64.31684","63.17039","61.55196","64.18028","64.21314","64.40578","64.65712","64.90395","65.11678","65.58624","65.1844","65.16628","",
