"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Congo, Dem. Rep.","COD","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.433605","9.19774","8.884013","8.688834","8.624429","8.736875","8.26749","8.106169","7.798111","7.479929","7.389514","7.502995","7.617797","7.940669","8.212112","7.977746","7.901708","7.990541","7.843554","8.145866","8.316165","8.455621","8.792601","9.147408","9.332404","9.325257","9.427813","9.67767","9.657775","9.772702","10.02869","",
"Congo, Rep.","COG","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.10757","23.98971","23.82646","23.59571","23.50089","23.41704","23.21686","23.14146","22.96603","23.09812","23.15546","23.20332","23.19244","23.22032","23.41179","23.63253","23.42268","23.80715","24.32316","24.55463","24.57056","24.87971","24.74517","24.61528","24.36322","23.09972","22.22183","21.28652","20.99027","20.99059","21.20556","",
"Colombia","COL","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.91398","20.68827","21.09883","21.20223","21.61411","20.16368","19.78948","19.685","18.06876","18.27562","19.07099","19.75942","19.31598","20.241","20.03893","20.21137","22.02107","20.03915","19.91743","20.00037","20.65997","20.66408","19.63695","19.78462","19.82478","19.41331","19.41631","19.99092","20.12389","20.06682","20.14733","",
"Comoros","COM","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.54731","14.48918","14.42978","14.38082","14.30915","14.2612","14.20625","14.17063","14.14571","14.09496","14.09738","14.12703","14.17726","14.25622","14.65449","15.07378","15.6334","16.05526","16.53248","17.00878","17.50058","17.98751","18.50834","19.0328","19.14272","19.23936","19.28627","19.33117","19.38212","19.68734","20.17172","",
"Cabo Verde","CPV","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.31902","10.53802","10.70246","11.05854","11.37633","11.77365","12.18757","12.67601","13.19198","13.83046","14.16113","14.70825","14.99929","15.54917","16.14118","16.72396","17.34226","17.84921","17.89328","17.86195","17.98878","17.84694","18.00695","18.4403","18.79428","20.09848","21.90618","21.88066","21.79634","21.75574","22.15942","",
"Costa Rica","CRI","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32531","26.17231","25.68174","26.10701","24.06482","23.31206","23.63787","23.02875","23.26652","22.41401","23.4187","22.58145","22.28797","22.06913","21.63063","21.76647","22.25523","21.65309","20.96172","19.623","19.17393","18.27279","16.81729","17.77384","18.93253","18.43473","17.48211","18.45895","17.63289","17.59424","17.18582","",
"Caribbean small states","CSS","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2371264602575","20.8406892015768","20.5895208678725","20.3931060362781","21.2032027303671","21.4149159951714","20.812171687944","21.2971363809588","20.9198381774125","20.6533441582025","20.9704791538524","20.9987392302585","20.9886965044136","21.8576419222326","21.9633335214634","21.9401378870433","22.2713520057784","22.2820000973787","21.303934679267","20.7808711098647","20.334086941685","20.036303179493","19.9486569778731","19.7545502548823","19.5182801661647","19.5643500999271","19.3779122328432","19.6979226625955","19.3348963375064","19.21955433864","19.6256952113564","",
"Cuba","CUB","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.50631","24.24097","22.96951","22.95321","23.47805","23.33354","23.13678","22.75359","22.95022","22.98386","20.20677","20.20678","20.20678","19.38891","19.11275","18.13402","18.03111","18.08334","17.57057","17.08237","17.14137","19.18731","17.20542","16.88728","16.94597","16.99695","17.01423","17.06812","16.952","16.7678","17.11246","",
"Curacao","CUW","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.34693","28.50141","27.13903","26.15268","25.53203","25.14485","24.69743","24.46477","24.13303","23.76963","23.69454","23.18178","22.87509","23.37651","24.0472","22.6451","22.51942","23.04578","21.82171","20.40267","20.89776","20.17057","17.56248","16.51762","16.22524","17.05028","17.04744","16.66097","18.43476","19.51125","17.92501","",
"Czechia","CZE","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.12803","44.22219","43.54345","42.68756","42.25396","42.0096","41.55823","41.50549","40.56387","39.94516","40.52653","40.1275","39.87501","39.29507","39.48521","39.96918","40.21786","40.52555","38.57132","37.98717","38.4528","38.12311","37.51147","38.03949","38.02549","38.07132","38.05779","37.49759","37.24993","37.24554","36.85069","",
"Germany","DEU","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.56691","38.98597","37.71553","36.8126","36.00354","35.26957","34.67375","34.3895","33.83274","33.53088","32.78103","32.36742","31.37784","31.25352","29.8401","29.65232","29.89626","29.34275","28.79633","28.30944","28.23649","28.1932","27.77761","28.05143","27.68915","27.38175","27.40436","27.33956","27.18228","27.45272","27.6249","",
